Line	Spkr	StTime	Content	EnTime
907	DCB_se1_ag1_m_02	1098.4014	because my aunt, she used to always	1100.3365
908	DCB_se1_ag1_m_02	1100.3365	(pause 0.48)	1100.8214
909	DCB_se1_ag1_m_02	1100.8214	drive over to the house and	1103.1855
910	DCB_se1_ag1_m_02	1103.1855	(pause 0.41)	1103.5994
911	DCB_se1_ag1_m_02	1103.5994	this way my cousins an- um-	1105.4365
912	DCB_se1_ag1_m_02	1105.4365	(pause 0.53)	1105.9681
913	DCB_se1_ag1_m_02	1105.9681	Like in the mornings, I remember growing up,	1107.7773
914	DCB_se1_ag1_m_02	1107.7773	(pause 0.83)	1108.6120
915	DCB_se1_ag1_m_02	1108.6120	um, going to school in the mornings,	1110.6299
916	DCB_se1_ag1_m_02	1110.6299	(pause 0.83)	1111.4552
917	DCB_se1_ag1_m_02	1111.4552	my aunt,	1112.0241
918	DCB_se1_ag1_m_02	1112.0241	(pause 0.62)	1112.6442
919	DCB_se1_ag1_m_02	1112.6442	she worked on Bolan Air Force Base,	1114.4488
920	DCB_se1_ag1_m_02	1114.4488	(pause 0.25)	1114.6948
921	DCB_se1_ag1_m_02	1114.6948	and she had three um,	1116.5926
922	DCB_se1_ag1_m_02	1116.5926	(pause 0.38)	1116.9749
923	DCB_se1_ag1_m_02	1116.9749	three kids, my cousins.	1118.3085
924	DCB_se1_ag1_m_02	1118.3085	(pause 0.43)	1118.7422
925	DCB_se1_ag1_m_02	1118.7422	And waking up,	1119.9265
926	DCB_se1_ag1_m_02	1119.9265	(pause 1.43)	1121.3522
927	DCB_se1_ag1_m_02	1121.3522	I used to wake up for school,	1122.6718
928	DCB_se1_ag1_m_02	1122.6718	(pause 0.40)	1123.0682
929	DCB_se1_ag1_m_02	1123.0682	and I used to have to open the door	1124.4111
930	DCB_se1_ag1_m_02	1124.4111	(pause 0.39)	1124.7981
931	DCB_se1_ag1_m_02	1124.7981	come downstairs to open the door for my um, my three cousins	1127.3907
932	DCB_se1_ag1_m_02	1127.3907	(pause 0.35)	1127.7393
933	DCB_se1_ag1_m_02	1127.7393	because she had to leave out for work at six o'clock.	1130.3178
934	DCB_int_01	1130.6582	Mm-hm.	1131.0732
935	DCB_se1_ag1_m_02	1130.9333	So she used to drop um, my cousins off at our house	1133.9537
936	DCB_se1_ag1_m_02	1134.3921	so that	1134.7371
937	DCB_se1_ag1_m_02	1134.7371	(pause 0.46)	1135.1987
938	DCB_se1_ag1_m_02	1135.1987	within like, the next hour, hour and a half they can go to school from our house while she go to work	1139.4500
939	DCB_se1_ag1_m_02	1139.4500	(pause 0.51)	1139.9631
940	DCB_se1_ag1_m_02	1139.9631	at six.	1140.7138
941	DCB_se1_ag1_m_02	1140.7138	(pause 0.65)	1141.3619
942	DCB_se1_ag1_m_02	1141.3619	So,	1141.8422
943	DCB_se1_ag1_m_02	1141.8422	(pause 0.52)	1142.3598
944	DCB_se1_ag1_m_02	1142.3598	I mean every morning I see my cousins	1144.3275
945	DCB_se1_ag1_m_02	1144.3275	(pause 0.50)	1144.8253
946	DCB_se1_ag1_m_02	1144.8253	and	1145.3569
947	DCB_se1_ag1_m_02	1145.3569	(pause 1.29)	1146.6439
948	DCB_se1_ag1_m_02	1146.6439	my um, my uncle, he used to uh-	1149.0546
949	DCB_se1_ag1_m_02	1149.0546	(pause 1.23)	1150.2809
950	DCB_se1_ag1_m_02	1150.2809	Well, my other cousin- my older cousin,	1152.3548
951	DCB_se1_ag1_m_02	1152.3548	(pause 0.17)	1152.5273
952	DCB_se1_ag1_m_02	1152.5273	he used to live with us.	1153.6744
953	DCB_se1_ag1_m_02	1153.6744	(pause 0.14)	1153.8189
954	DCB_se1_ag1_m_02	1153.8189	My grandmother, um-	1155.1525
955	DCB_se1_ag1_m_02	1155.1525	(pause 0.56)	1155.7120
956	DCB_se1_ag1_m_02	1155.7120	He was kind of back and forth out of jail	1157.6646
957	DCB_se1_ag1_m_02	1157.6646	(pause 0.55)	1158.2149
958	DCB_se1_ag1_m_02	1158.2149	at um, one time in his life.	1159.8142
959	DCB_se1_ag1_m_02	1159.8142	(pause 0.61)	1160.4204
960	DCB_se1_ag1_m_02	1160.4204	And	1161.0033
961	DCB_se1_ag1_m_02	1161.0033	(pause 0.99)	1161.9918
962	DCB_se1_ag1_m_02	1161.9918	to keep him just like, stable my-	1163.9817
963	DCB_se1_ag1_m_02	1163.9817	(pause 0.23)	1164.2102
964	DCB_se1_ag1_m_02	1164.2102	my grandmother would let him li- live with us. So he moved in with us,	1167.5628
965	DCB_se1_ag1_m_02	1167.5628	(pause 0.65)	1168.2098
966	DCB_se1_ag1_m_02	1168.2098	and	1168.8160
967	DCB_se1_ag1_m_02	1168.8160	(pause 0.84)	1169.6553
968	DCB_se1_ag1_m_02	1169.6553	he was just like, in the living room,	1171.2780
969	DCB_se1_ag1_m_02	1171.2780	(pause 0.42)	1171.6977
970	DCB_se1_ag1_m_02	1171.6977	and I was	1172.7188
971	DCB_se1_ag1_m_02	1172.7188	(pause 0.75)	1173.4696
972	DCB_se1_ag1_m_02	1173.4696	just back and forth, in and out of my room going to school	1176.1356
973	DCB_se1_ag1_m_02	1176.1356	(pause 0.74)	1176.8770
974	DCB_se1_ag1_m_02	1176.8770	and just things like that. After school,	1179.1432
975	DCB_se1_ag1_m_02	1179.1432	(pause 0.28)	1179.4276
976	DCB_se1_ag1_m_02	1179.4276	I would come home,	1180.3975
977	DCB_se1_ag1_m_02	1180.3975	(pause 0.57)	1180.9699
978	DCB_se1_ag1_m_02	1180.9699	and my cousins that went to school with me in the mornings,	1184.9287
979	DCB_se1_ag1_m_02	1184.9287	(pause 0.81)	1185.7354
980	DCB_se1_ag1_m_02	1185.7354	or just went to school, they would all come back to my house.	1188.4573
981	DCB_se1_ag1_m_02	1188.4573	(pause 0.75)	1189.2034
982	DCB_se1_ag1_m_02	1189.2034	And my aunt after work, she would be at my house sometimes.	1192.2110
983	DCB_se1_ag1_m_02	1192.2110	(pause 0.41)	1192.6260
984	DCB_se1_ag1_m_02	1192.6260	So, we all	1193.5714
985	DCB_se1_ag1_m_02	1193.5714	(pause 0.65)	1194.2242
986	DCB_se1_ag1_m_02	1194.2242	were together,	1195.1335
987	DCB_se1_ag1_m_02	1195.1335	(pause 0.81)	1195.9401
988	DCB_se1_ag1_m_02	1195.9401	but kind of	1196.6536
989	DCB_se1_ag1_m_02	1196.6536	(pause 0.47)	1197.1199
990	DCB_se1_ag1_m_02	1197.1199	just in different locations at the same time.	1199.0118
991	DCB_int_01	1199.0585	Right, but it was kind of every day, y'all saw each [other, touch base. It was never] like, you didn't see them for weeks and weeks.	1204.8871
992	DCB_se1_ag1_m_02	1201.1101	[Yeah, every day.]	1202.3831
993	DCB_se1_ag1_m_02	1205.1191	Nuh-uh. [It was never that] way. [Unless-]	1207.1055
994	DCB_int_01	1205.4641	[It was like,]	1206.0470
995	DCB_int_01	1206.0470	(pause 0.50)	1206.5506
996	DCB_int_01	1206.5506	[the next day.]	1207.1241
997	DCB_se1_ag1_m_02	1207.4319	Unless my godmom would come pick me up. I have uh, a godmother.	1210.7752
998	DCB_se1_ag1_m_02	1210.7752	(pause 0.46)	1211.2357
999	DCB_se1_ag1_m_02	1211.2357	She used to always- She- She lived in Wa- She- She lived- She- She fro- She's from here	1215.3343
1000	DCB_se1_ag1_m_02	1215.3343	(pause 0.26)	1215.5955
1001	DCB_se1_ag1_m_02	1215.5955	but she moved to Waldorf,	1216.8160
1002	DCB_int_01	1217.0212	Mm-hm.	1217.3336
1003	DCB_se1_ag1_m_02	1217.3196	and she's always	1218.2242
1004	DCB_se1_ag1_m_02	1219.2780	picked me up on the weekends	1220.7608
1005	DCB_se1_ag1_m_02	1220.7608	(pause 0.44)	1221.1991
1006	DCB_se1_ag1_m_02	1221.1991	and take me	1221.9965
1007	DCB_se1_ag1_m_02	1221.9965	(pause 0.38)	1222.3788
1008	DCB_se1_ag1_m_02	1222.3788	to her house	1223.2228
1009	DCB_se1_ag1_m_02	1223.2228	(pause 0.22)	1223.4455
1010	DCB_se1_ag1_m_02	1223.4455	and with my god um,	1224.9982
1011	DCB_se1_ag1_m_02	1224.9982	(pause 0.52)	1225.5205
1012	DCB_se1_ag1_m_02	1225.5205	my godsisters and brothers.	1226.8681
1013	DCB_se1_ag1_m_02	1226.8681	(pause 0.39)	1227.2597
1014	DCB_se1_ag1_m_02	1227.2597	So,	1227.6607
1015	DCB_se1_ag1_m_02	1227.6607	(pause 0.38)	1228.0384
1016	DCB_se1_ag1_m_02	1228.0384	I got to be over there on the weekends, and that helped me	1230.4294
1017	DCB_se1_ag1_m_02	1230.4294	(pause 0.32)	1230.7511
1018	DCB_se1_ag1_m_02	1230.7511	get away from it all. Like, just not be	1232.9986
1019	DCB_se1_ag1_m_02	1232.9986	(pause 0.25)	1233.2504
1020	DCB_se1_ag1_m_02	1233.2504	just in Southeast my whole life. Used to travel,	1235.7999
1021	DCB_se1_ag1_m_02	1235.7999	(pause 0.87)	1236.6672
1022	DCB_se1_ag1_m_02	1236.6672	uh, Disney World, Busch Gardens, things like that.	1239.8846
1023	DCB_se1_ag1_m_02	1239.8846	(pause 0.37)	1240.2529
1024	DCB_se1_ag1_m_02	1240.2529	She had different um, timeshares in resorts	1242.9236
1025	DCB_se1_ag1_m_02	1242.9236	(pause 0.48)	1243.4039
1026	DCB_se1_ag1_m_02	1243.4039	that she used to take us on,	1244.5417
1027	DCB_se1_ag1_m_02	1244.5417	(pause 0.29)	1244.8308
1028	DCB_se1_ag1_m_02	1244.8308	so that gave me another-	1246.2016
1029	DCB_se1_ag1_m_02	1246.2016	(pause 0.63)	1246.8300
1030	DCB_se1_ag1_m_02	1246.8300	a- an- another just like, definition of family cause when I went over there, we had to do chores,	1251.5908
1031	DCB_se1_ag1_m_02	1251.5908	(pause 0.52)	1252.1131
1032	DCB_se1_ag1_m_02	1252.1131	and	1252.7332
1033	DCB_se1_ag1_m_02	1252.7332	(pause 1.22)	1253.9537
1034	DCB_se1_ag1_m_02	1253.9537	we just had to wake up a certain time.	1256.3225
1035	DCB_se1_ag1_m_02	1256.3225	(pause 0.68)	1256.9986
1036	DCB_se1_ag1_m_02	1256.9986	You could't sl- like, just sit around in the house.	1259.5900
1037	DCB_se1_ag1_m_02	1259.5900	(pause 0.68)	1260.2662
1038	DCB_se1_ag1_m_02	1260.2662	Uh,	1260.7931
1039	DCB_se1_ag1_m_02	1260.7931	(pause 0.23)	1261.0262
1040	DCB_se1_ag1_m_02	1261.0262	she took like, your education was like,	1263.0872
1041	DCB_se1_ag1_m_02	1263.0872	(pause 0.91)	1264.0011
1042	DCB_se1_ag1_m_02	1264.0011	very important. Like Cs to her was a F,	1266.5599
1043	DCB_se1_ag1_m_02	1266.5599	(pause 0.45)	1267.0122
1044	DCB_se1_ag1_m_02	1267.0122	used to always have to have As and Bs.	1268.6582
1045	DCB_se1_ag1_m_02	1268.6582	(pause 0.41)	1269.0639
1046	DCB_se1_ag1_m_02	1269.0639	This influenced me	1270.0757
1047	DCB_se1_ag1_m_02	1270.0757	(pause 0.37)	1270.4488
1048	DCB_se1_ag1_m_02	1270.4488	um,	1271.0596
1049	DCB_se1_ag1_m_02	1271.0596	(pause 0.36)	1271.4175
1050	DCB_se1_ag1_m_02	1271.4175	uh, she had like uh-	1272.2895
1051	DCB_se1_ag1_m_02	1272.2895	(pause 0.31)	1272.6019
1052	DCB_se1_ag1_m_02	1272.6019	Over there was like a more strict lifestyle,	1274.5137
1053	DCB_se1_ag1_m_02	1274.5137	(pause 0.57)	1275.0872
1054	DCB_se1_ag1_m_02	1275.0872	and she always gave me	1276.4208
1055	DCB_se1_ag1_m_02	1276.4208	(pause 0.28)	1276.6994
1056	DCB_se1_ag1_m_02	1276.6994	more room because I wasn't like	1278.5553
1057	DCB_se1_ag1_m_02	1278.5553	(pause 0.30)	1278.8583
1058	DCB_se1_ag1_m_02	1278.8583	her blood child,	1279.8655
1059	DCB_se1_ag1_m_02	1279.8655	(pause 0.64)	1280.5044
1060	DCB_se1_ag1_m_02	1280.5044	but I still learned from these type of things.	1282.7892
1061	DCB_se1_ag1_m_02	1282.7892	(pause 0.37)	1283.1564
1062	DCB_se1_ag1_m_02	1283.1564	Uh, she had her kids in young Marine programs,	1285.8189
1063	DCB_se1_ag1_m_02	1285.8189	(pause 0.69)	1286.5137
1064	DCB_se1_ag1_m_02	1286.5137	and	1287.1618
1065	DCB_se1_ag1_m_02	1287.1618	(pause 0.23)	1287.3903
1066	DCB_se1_ag1_m_02	1287.3903	just like JROTC uh, in high school	1290.1449
1067	DCB_se1_ag1_m_02	1290.1449	(pause 0.48)	1290.6252
1068	DCB_se1_ag1_m_02	1290.6252	and things like that. So getting-	1292.1406
1069	DCB_se1_ag1_m_02	1292.1406	(pause 0.35)	1292.4904
1070	DCB_se1_ag1_m_02	1292.4904	getting out of the neighborhood going over there and traveling	1294.8964
1071	DCB_se1_ag1_m_02	1294.8964	(pause 0.60)	1295.4921
1072	DCB_se1_ag1_m_02	1295.4921	and just	1296.1776
1073	DCB_se1_ag1_m_02	1296.1776	(pause 1.00)	1297.1754
1074	DCB_se1_ag1_m_02	1297.1754	doing chores.	1298.3878
1075	DCB_se1_ag1_m_02	1298.3878	(pause 0.27)	1298.6582
1076	DCB_se1_ag1_m_02	1298.6582	It just like, gave me structure. And then wh- i- it made me want more	1302.4713
1077	DCB_se1_ag1_m_02	1302.4713	(pause 0.65)	1303.1241
1078	DCB_se1_ag1_m_02	1303.1241	than what I had	1304.0241
1079	DCB_se1_ag1_m_02	1304.0241	(pause 0.68)	1304.7049
1080	DCB_se1_ag1_m_02	1304.7049	or what I seen	1305.6374
1081	DCB_se1_ag1_m_02	1305.6374	(pause 0.52)	1306.1597
1082	DCB_se1_ag1_m_02	1306.1597	just on- on a regular basis	1308.2102
1083	DCB_se1_ag1_m_02	1308.2102	(pause 0.38)	1308.5879
1084	DCB_se1_ag1_m_02	1308.5879	throughout the week.	1309.2174
1085	DCB_se1_ag1_m_02	1309.2174	(pause 0.75)	1309.9681
1086	DCB_se1_ag1_m_02	1309.9681	So to go over there on the weekends,	1311.5722
1087	DCB_int_01	1311.9825	[You went over] there like every weekend? [Almost?]	1313.9258
1088	DCB_se1_ag1_m_02	1311.9872	/it like ?/.	1312.4721
1089	DCB_se1_ag1_m_02	1312.4721	(pause 0.88)	1313.3569
1090	DCB_se1_ag1_m_02	1313.3569	[Yeah, every] weekend, and she used to come pick me up.	1315.4505
1091	DCB_se1_ag1_m_02	1316.4904	Every weekend.	1317.3357
1092	DCB_se1_ag1_m_02	1317.3357	(pause 0.19)	1317.5209
1093	DCB_se1_ag1_m_02	1317.5209	Like, all I have to do is call her and pack my bag	1319.8558
1094	DCB_se1_ag1_m_02	1319.8558	(pause 0.13)	1319.9864
1095	DCB_se1_ag1_m_02	1319.9864	for the weekend and she would come.	1321.4086
1096	DCB_int_01	1322.2339	So that was like your other cousins sort of- Even though they weren't really your cousins [cousins], /they like/	1326.3175
1097	DCB_se1_ag1_m_02	1325.4875	[Yeah, they]-	1325.9677
1098	DCB_se1_ag1_m_02	1326.4154	They- they were more like my sisters and brothers. E- Ev- Even- even my cousins, like, we were all so close, they were like my sisters and brothers,	1332.0563
1099	DCB_se1_ag1_m_02	1332.0563	(pause 0.16)	1332.2149
1100	DCB_se1_ag1_m_02	1332.2149	so.	1332.5553
1101	DCB_int_01	1332.8910	Now for your	1333.6744
1102	DCB_int_01	1333.6744	(pause 0.38)	1334.0567
1103	DCB_int_01	1334.0567	siblings, like your older sister from your mom and then your dad's-	1337.2834
1104	DCB_int_01	1337.2834	(pause 0.20)	1337.4828
1105	DCB_int_01	1337.4828	your um, older [brothers], did you live with them at all, or- ?	1340.5650
1106	DCB_se1_ag1_m_02	1338.7045	[Mm-hm.]	1338.9936
1107	DCB_se1_ag1_m_02	1340.6815	No my sister uh, she uh- I lived with my sister growing up,	1343.2648
1108	DCB_se1_ag1_m_02	1343.2648	(pause 0.20)	1343.4641
1109	DCB_se1_ag1_m_02	1343.4641	and	1343.8558
1110	DCB_se1_ag1_m_02	1343.8558	(pause 0.77)	1344.6252
1111	DCB_se1_ag1_m_02	1344.6252	she was uh- she was always in the house.	1346.5743
1112	DCB_se1_ag1_m_02	1346.5743	(pause 0.66)	1347.2364
1113	DCB_se1_ag1_m_02	1347.2364	Uh,	1347.7167
1114	DCB_se1_ag1_m_02	1347.7167	(pause 1.11)	1348.8253
1115	DCB_se1_ag1_m_02	1348.8253	I was never in the house,	1349.8325
1116	DCB_se1_ag1_m_02	1349.8325	(pause 0.49)	1350.3221
1117	DCB_se1_ag1_m_02	1350.3221	[so- Yeah. So] I-	1352.2339
1118	DCB_int_01	1350.3221	[/Cause you was always doin- dow Waldorf]	1351.8515
1119	DCB_se1_ag1_m_02	1352.7002	I talk to her when I'm in the house but other than that I'll be outside all the time.	1356.9050
1120	DCB_int_01	1357.3853	[Mm.]	1357.6277
1121	DCB_se1_ag1_m_02	1357.3899	[All] the time.	1358.0894
1122	DCB_se1_ag1_m_02	1358.6349	And	1359.0965
1123	DCB_se1_ag1_m_02	1359.0965	(pause 0.25)	1359.3483
1124	DCB_se1_ag1_m_02	1359.3483	as far as my brothers,	1360.4430
1125	DCB_se1_ag1_m_02	1360.4430	(pause 0.17)	1360.6155
1126	DCB_se1_ag1_m_02	1360.6155	I only know one of 'em. He um,	1362.4433
1127	DCB_se1_ag1_m_02	1362.4433	(pause 0.91)	1363.3573
1128	DCB_se1_ag1_m_02	1363.3573	I grew up	1364.0847
1129	DCB_se1_ag1_m_02	1364.0847	(pause 0.87)	1364.9520
1130	DCB_se1_ag1_m_02	1364.9520	uh, going over to my father house maybe a couple times,	1367.7299
1131	DCB_se1_ag1_m_02	1367.7299	(pause 0.42)	1368.1496
1132	DCB_se1_ag1_m_02	1368.1496	and seeing two of my brothers.	1369.8515
1133	DCB_se1_ag1_m_02	1369.8515	(pause 0.33)	1370.1826
1134	DCB_se1_ag1_m_02	1370.1826	One of 'em I haven't seen in like, I don't- Forever.	1372.9617
1135	DCB_se1_ag1_m_02	1372.9617	(pause 0.63)	1373.5947
1136	DCB_se1_ag1_m_02	1373.5947	But	1374.0050
1137	DCB_se1_ag1_m_02	1374.0050	(pause 0.41)	1374.4200
1138	DCB_se1_ag1_m_02	1374.4200	one of my brothers, he um, growing up, he used to come pick me up	1377.5488
1139	DCB_se1_ag1_m_02	1377.5488	(pause 0.26)	1377.8053
1140	DCB_se1_ag1_m_02	1377.8053	take me and my um,	1378.8358
1141	DCB_se1_ag1_m_02	1378.8358	(pause 0.37)	1379.2030
1142	DCB_se1_ag1_m_02	1379.2030	my first cousin,	1380.2149
1143	DCB_se1_ag1_m_02	1380.2149	(pause 0.23)	1380.4433
1144	DCB_se1_ag1_m_02	1380.4433	which is like my brother- He used to take to us like- I remember one time he took us bowling,	1384.1690
1145	DCB_se1_ag1_m_02	1384.1690	(pause 0.64)	1384.8067
1146	DCB_se1_ag1_m_02	1384.8067	and we had a ball.	1385.7019
1147	DCB_se1_ag1_m_02	1385.7019	(pause 0.76)	1386.4667
1148	DCB_se1_ag1_m_02	1386.4667	And he used to take me out, just take me out, just riding around with him.	1389.6234
1149	DCB_int_01	1389.9749	Mm.	1390.1992
1150	DCB_se1_ag1_m_02	1390.1912	But most of the time, he wouldn't be doing but- so much, but just like hanging around by the stores with his friends,	1395.4929
1151	DCB_se1_ag1_m_02	1395.8566	or he j- j- just take me out with him.	1397.2788
1152	DCB_se1_ag1_m_02	1397.2788	(pause 0.56)	1397.8418
1153	DCB_se1_ag1_m_02	1397.8418	And I probably just be sitting out there with him or sitting in the car	1401.7587
1154	DCB_se1_ag1_m_02	1401.7587	(pause 0.37)	1402.1317
1155	DCB_se1_ag1_m_02	1402.1317	for a few minutes or hours,	1403.7859
1156	DCB_se1_ag1_m_02	1403.7859	(pause 0.54)	1404.3268
1157	DCB_se1_ag1_m_02	1404.3268	and then he'd bring me back in the house but he's always come pick me up at o- some point in time	1408.2576
1158	DCB_se1_ag1_m_02	1408.2576	(pause 0.37)	1408.6295
1159	DCB_se1_ag1_m_02	1408.6295	before he um-	1409.6926
1160	DCB_se1_ag1_m_02	1409.6926	(pause 0.83)	1410.5180
1161	DCB_se1_ag1_m_02	1410.5180	He got locked up.	1411.3433
1162	DCB_se1_ag1_m_02	1411.3433	(pause 1.07)	1412.4158
1163	DCB_se1_ag1_m_02	1412.4158	And	1413.1432
1164	DCB_se1_ag1_m_02	1413.1432	(pause 1.09)	1414.2343
1165	DCB_se1_ag1_m_02	1414.2343	one of my um,	1415.1062
1166	DCB_se1_ag1_m_02	1415.1062	(pause 0.64)	1415.7439
1167	DCB_se1_ag1_m_02	1415.7439	my brothers, like these are my older brothers. They're like in their thirties.	1419.0173
1168	DCB_se1_ag1_m_02	1419.0173	(pause 0.48)	1419.4975
1169	DCB_se1_ag1_m_02	1419.4975	One of 'em uh, he- he's in the Navy. The one I didn't see	1422.5319
1170	DCB_se1_ag1_m_02	1422.5319	(pause 0.59)	1423.1195
1171	DCB_se1_ag1_m_02	1423.1195	so often.	1423.8609
1172	DCB_int_01	1424.3411	Mm.	1424.5883
1173	DCB_se1_ag1_m_02	1424.5323	And the one that's um, he's like close to my age,	1427.1995
1174	DCB_se1_ag1_m_02	1428.4573	um,	1429.2034
1175	DCB_se1_ag1_m_02	1429.2034	(pause 2.09)	1431.2970
1176	DCB_se1_ag1_m_02	1431.2970	I haven't really seen these guys like,	1433.1809
1177	DCB_se1_ag1_m_02	1433.1809	(pause 0.32)	1433.5014
1178	DCB_se1_ag1_m_02	1433.5014	so mu- We wasn't real close,	1435.2967
1179	DCB_se1_ag1_m_02	1435.2967	(pause 0.33)	1435.6277
1180	DCB_se1_ag1_m_02	1435.6277	but	1436.0614
1181	DCB_se1_ag1_m_02	1436.0614	(pause 0.61)	1436.6722
1182	DCB_se1_ag1_m_02	1436.6722	like,	1436.9986
1183	DCB_se1_ag1_m_02	1436.9986	(pause 0.27)	1437.2691
1184	DCB_se1_ag1_m_02	1437.2691	I know that	1437.8519
1185	DCB_se1_ag1_m_02	1437.8519	(pause 0.34)	1438.1923
1186	DCB_se1_ag1_m_02	1438.1923	th- they're my brothers,	1439.5667
1187	DCB_se1_ag1_m_02	1439.5667	(pause 0.35)	1439.9211
1188	DCB_se1_ag1_m_02	1439.9211	so	1440.3641
1189	DCB_se1_ag1_m_02	1440.3641	(pause 0.90)	1441.2640
1190	DCB_se1_ag1_m_02	1441.2640	we-	1441.6557
1191	DCB_se1_ag1_m_02	1441.6557	(pause 0.23)	1441.8888
1192	DCB_se1_ag1_m_02	1441.8888	I mean one of 'em-	1442.6163
1193	DCB_se1_ag1_m_02	1442.6163	(pause 0.68)	1443.2924
1194	DCB_se1_ag1_m_02	1443.2924	He was more around me than the other two,	1445.8838
1195	DCB_se1_ag1_m_02	1445.8838	(pause 0.51)	1446.3921
1196	DCB_se1_ag1_m_02	1446.3921	but it kind of worked out. I learned from- I learned different things from these type of situations	1450.8999
1197	DCB_int_01	1451.3243	What do you think- What lesson did you take	1452.9330
1198	DCB_int_01	1452.9330	(pause 0.54)	1453.4692
1199	DCB_int_01	1453.4692	from interacting with your brothers or not having them in your life all- like you wanted them to, what lesson did you take	1458.4060
1200	DCB_int_01	1458.4060	(pause 0.37)	1458.7744
1201	DCB_int_01	1458.7744	from that?	1459.1288
1202	DCB_se1_ag1_m_02	1460.3038	Uh,	1461.0592
1203	DCB_se1_ag1_m_02	1461.0592	(pause 0.90)	1461.9638
1204	DCB_se1_ag1_m_02	1461.9638	it wasn't	1462.5001
1205	DCB_se1_ag1_m_02	1462.5001	(pause 0.45)	1462.9512
1206	DCB_se1_ag1_m_02	1462.9512	no, like I- I- I didn't lack anything	1465.2594
1207	DCB_se1_ag1_m_02	1465.2594	(pause 0.74)	1465.9961
1208	DCB_se1_ag1_m_02	1465.9961	or I didn't really blame them for anything.	1468.0711
1209	DCB_se1_ag1_m_02	1468.0711	(pause 0.70)	1468.7740
1210	DCB_se1_ag1_m_02	1468.7740	I just	1469.2263
1211	DCB_se1_ag1_m_02	1469.2263	(pause 0.16)	1469.3895
1212	DCB_se1_ag1_m_02	1469.3895	picked up like different experiences	1471.4226
1213	DCB_se1_ag1_m_02	1471.4226	(pause 0.32)	1471.7443
1214	DCB_se1_ag1_m_02	1471.7443	from it. Like when I seen- Like when I started to see his face, I will remember him or	1476.4200
1215	DCB_se1_ag1_m_02	1476.4200	(pause 0.41)	1476.8350
1216	DCB_se1_ag1_m_02	1476.8350	started to call him and talk to him about certain things,	1479.4696
1217	DCB_se1_ag1_m_02	1479.4696	(pause 0.45)	1479.9219
1218	DCB_se1_ag1_m_02	1479.9219	but I didn't really-	1480.7798
1219	DCB_se1_ag1_m_02	1480.7798	(pause 0.53)	1481.3103
1220	DCB_se1_ag1_m_02	1481.3103	I wa- I was never around them to pick up	1483.1101
1221	DCB_se1_ag1_m_02	1483.1101	(pause 0.69)	1483.7956
1222	DCB_se1_ag1_m_02	1483.7956	on like,	1484.4344
1223	DCB_se1_ag1_m_02	1484.4344	(pause 0.69)	1485.1245
1224	DCB_se1_ag1_m_02	1485.1245	just like, different things.	1486.5887
1225	DCB_se1_ag1_m_02	1486.5887	(pause 0.77)	1487.3569
1226	DCB_se1_ag1_m_02	1487.3569	So I just took away as much as possible, just like, from the interactions I had with 'em	1491.6188
1227	DCB_se1_ag1_m_02	1491.6188	(pause 0.26)	1491.8752
1228	DCB_se1_ag1_m_02	1491.8752	growing up.	1492.2809
1229	DCB_int_01	1494.4060	Okay.	1494.8490
1230	DCB_int_01	1494.8490	(pause 0.34)	1495.1894
1231	DCB_int_01	1495.1894	Um, how did you start coming to the Boys and Girls Club?	1497.3996
1232	DCB_se1_ag1_m_02	1498.4255	Oh it's crazy because	1499.9817
1233	DCB_se1_ag1_m_02	1499.9817	(pause 0.52)	1500.4993
1234	DCB_se1_ag1_m_02	1500.4993	I came to the Boys and Girls Club -	1502.0707
1235	DCB_se1_ag1_m_02	1502.0707	(pause 0.17)	1502.2432
1236	DCB_se1_ag1_m_02	1502.2432	I um-	1503.1059
1237	DCB_se1_ag1_m_02	1503.1059	(pause 0.86)	1503.9685
1238	DCB_se1_ag1_m_02	1503.9685	I actually rejoined not too long ago,	1506.0423
1239	DCB_se1_ag1_m_02	1506.0423	(pause 0.38)	1506.4247
1240	DCB_se1_ag1_m_02	1506.4247	but when I first- first started coming down here,	1508.7095
1241	DCB_se1_ag1_m_02	1508.7095	(pause 0.35)	1509.0592
1242	DCB_se1_ag1_m_02	1509.0592	it was because one of my um, elementary school friends.	1511.8605
1243	DCB_se1_ag1_m_02	1511.8605	(pause 0.39)	1512.2522
1244	DCB_se1_ag1_m_02	1512.2522	And he was kind of like my brother. We used to always hang around.	1515.0779
1245	DCB_se1_ag1_m_02	1515.0779	(pause 0.39)	1515.4649
1246	DCB_se1_ag1_m_02	1515.4649	Um, we went to elementary school together,	1517.7439
1247	DCB_se1_ag1_m_02	1517.7439	(pause 0.37)	1518.1169
1248	DCB_se1_ag1_m_02	1518.1169	and after school he lived right across the street from my elementary school. Um, /RD-SCHOOL-2/ Elementary School.	1522.5922
1249	DCB_int_01	1522.6015	Mm. Oh, down the street?	1523.6646
1250	DCB_se1_ag1_m_02	1523.6926	Yes.	1524.1962
1251	DCB_se1_ag1_m_02	1524.1962	(pause 0.52)	1524.7185
1252	DCB_se1_ag1_m_02	1524.7185	We went to that school before it got remodeled,	1526.7748
1253	DCB_se1_ag1_m_02	1526.7748	(pause 0.55)	1527.3204
1254	DCB_se1_ag1_m_02	1527.3204	and he used to live directly across the street,	1529.6786
1255	DCB_se1_ag1_m_02	1529.6786	(pause 0.40)	1530.0750
