Line	Spkr	StTime	Content	EnTime
397	ATL_se0_ag1_m_01	551.6487	lunch is starting, you know what I'm saying, in second block.	553.9953
398	ATL_se0_ag1_m_01	553.9953	(pause 0.37)	554.3657
399	ATL_se0_ag1_m_01	554.3657	I'd be like, man fuck that.	555.7268
400	ATL_se0_ag1_m_01	555.7268	(pause 0.22)	555.9471
401	ATL_se0_ag1_m_01	555.9471	By the time lunch start, you know what I'm saying, I could be coming back to school from fucking, you know what I'm saying, so.	560.2306
402	ATL_Int_01	560.5170	Yeah.	560.8731
403	ATL_se0_ag1_m_01	561.7242	I sa- I would- I take- you know what I'm saying, /test/ bitches all through there, bruh. We come back to school.	566.2015
404	ATL_se0_ag1_m_01	566.2015	(pause 0.64)	566.8422
405	ATL_se0_ag1_m_01	566.8422	One day I was like, fuck it. I had just stay home for a long ass time now, finally came back up to the school, me and my homeboy.	572.3544
406	ATL_se0_ag1_m_01	572.3544	(pause 0.88)	573.2299
407	ATL_se0_ag1_m_01	573.2299	Was walking back up to the school,	574.7285
408	ATL_se0_ag1_m_01	574.7285	(pause 0.79)	575.5180
409	ATL_se0_ag1_m_01	575.5180	my mom was up there trying to check me out early, bruh.	578.0944
410	ATL_se0_ag1_m_01	578.0944	(pause 0.56)	578.6592
411	ATL_se0_ag1_m_01	578.6592	She seen my dumb ass walking up to the school. I was-	581.1228
412	ATL_se0_ag1_m_01	581.1228	(pause 0.21)	581.3299
413	ATL_se0_ag1_m_01	581.3299	damn.	581.7212
414	ATL_se0_ag1_m_01	581.7212	(pause 0.62)	582.3388
415	ATL_se0_ag1_m_01	582.3388	<laugh>	583.9848
416	ATL_se0_ag1_m_01	583.9848	(pause 0.09)	584.0703
417	ATL_se0_ag1_m_01	584.0703	It was a wrap, nigga.	585.3425
418	ATL_Int_01	586.6745	And what s- and what school was that?	588.2279
419	ATL_se0_ag1_m_01	588.2934	This was- this was /RD-SCHOOL-2/, [ninth grade.]	590.1210
420	ATL_Int_01	589.5602	[/This was/ /RD-SCHOOL-2/.]	590.4679
421	ATL_se0_ag1_m_01	590.3330	[This] was like,	591.0708
422	ATL_se0_ag1_m_01	591.7914	school started August, nigga. By o-	593.4069
423	ATL_se0_ag1_m_01	593.4069	(pause 0.15)	593.5535
424	ATL_se0_ag1_m_01	593.5535	end of October I was going to private school.	596.0149
425	ATL_se0_ag1_m_01	596.0149	(pause 0.25)	596.2626
426	ATL_se0_ag1_m_01	596.2626	<laugh>	597.2153
427	ATL_se0_ag1_m_01	597.2153	(pause 0.49)	597.7012
428	ATL_se0_ag1_m_01	597.7012	[This was a] all the time thing. I was bad as fuck, like,	600.3122
429	ATL_Int_01	597.8114	[Oh.]	598.1123
430	ATL_Int_01	600.5177	Private school. What [private school] did you go to?	602.7759
431	ATL_se0_ag1_m_01	601.4326	[man.]	601.8418
432	ATL_se0_ag1_m_01	602.8304	/RD-SCHOOL-5/ Academy.	605.0200
433	ATL_Int_01	605.3171	/RD-SCHOOL-3/. [Oh, okay, okay, yeah.] I definitely /?/ that /?/, um,	610.6678
434	ATL_se0_ag1_m_01	606.8484	[Yeah, bruh.]	608.0377
435	ATL_se0_ag1_m_01	608.0377	(pause 0.26)	608.2930
436	ATL_se0_ag1_m_01	608.2930	[/Sh-/]	608.8886
437	ATL_Int_01	610.7945	church or [whatever.]	611.9016
438	ATL_se0_ag1_m_01	611.2627	[Yeah], yeah, /hell [yeah./]	613.1265
439	ATL_Int_01	612.9929	[I rock] with /RD-SCHOOL-3/.	614.3781
440	ATL_se0_ag1_m_01	614.4310	Yeah [my-]	614.8676
441	ATL_Int_01	614.6901	[What] about /RD-SCHOOL-3/ Academy though? What [was that /??/]	617.4045
442	ATL_se0_ag1_m_01	616.7143	[my-] my auntie was the athletic director up there.	620.3072
443	ATL_Int_01	620.5577	Ooh, [plugged in.]	621.6431
444	ATL_se0_ag1_m_01	621.0096	[/?/]	621.4304
445	ATL_se0_ag1_m_01	621.6915	Yeah, plugged in instantly, so, you know, when I get up there, you know, everybody f- tryna fuck with me.	625.7301
446	ATL_Int_01	625.9090	Yeah.	626.2827
447	ATL_se0_ag1_m_01	626.4045	You know what I'm saying, but	627.2826
448	ATL_se0_ag1_m_01	627.2826	(pause 0.44)	627.7247
449	ATL_se0_ag1_m_01	627.7247	my cousin went up there too,	629.0451
450	ATL_se0_ag1_m_01	629.0451	(pause 0.12)	629.1689
451	ATL_se0_ag1_m_01	629.1689	you know what I'm saying, so.	630.2477
452	ATL_se0_ag1_m_01	630.2477	(pause 0.72)	630.9673
453	ATL_se0_ag1_m_01	630.9673	Yeah, and that was a	632.2675
454	ATL_se0_ag1_m_01	632.2675	(pause 0.76)	633.0238
455	ATL_se0_ag1_m_01	633.0238	cool little move, cause I was just trying to chill out at that point. I just like damn, I- I must be bad as fuck. It's	638.6989
456	ATL_se0_ag1_m_01	638.6989	(pause 0.12)	638.8188
457	ATL_se0_ag1_m_01	638.8188	early in the school year, you know what I'm saying. (laughing)	641.1303
458	ATL_se0_ag1_m_01	641.1303	(pause 0.81)	641.9446
459	ATL_se0_ag1_m_01	641.9446	God damn.	642.6445
460	ATL_se0_ag1_m_01	642.6445	(pause 0.42)	643.0631
461	ATL_se0_ag1_m_01	643.0631	It ain't take too long for me to start getting in shit up there.	645.4679
462	ATL_se0_ag1_m_01	645.4679	(pause 0.11)	645.5799
463	ATL_se0_ag1_m_01	645.5799	I found out these niggas didn't have cameras in the school.	648.2157
464	ATL_se0_ag1_m_01	648.2157	(pause 1.04)	649.2524
465	ATL_se0_ag1_m_01	649.2524	All these bitches love me when I first walked in. For like-	652.1333
466	ATL_se0_ag1_m_01	652.1333	(pause 0.54)	652.6753
467	ATL_se0_ag1_m_01	652.6753	you know what I'm saying, to take my like- what I guess, like	654.6515
468	ATL_se0_ag1_m_01	654.6515	(pause 0.11)	654.7654
469	ATL_se0_ag1_m_01	654.7654	placement tests or whatever fuck the had going on.	657.1309
470	ATL_se0_ag1_m_01	657.1309	(pause 0.22)	657.3530
471	ATL_se0_ag1_m_01	657.3530	They made me take a test.	658.3991
472	ATL_se0_ag1_m_01	658.3991	(pause 0.55)	658.9524
473	ATL_se0_ag1_m_01	658.9524	So when I took that shit,	660.1326
474	ATL_se0_ag1_m_01	660.1326	(pause 0.52)	660.6484
475	ATL_se0_ag1_m_01	660.6484	I passed the fuck out of it, but they was looking at my records like,	663.6005
476	ATL_se0_ag1_m_01	663.6005	(pause 0.63)	664.2334
477	ATL_se0_ag1_m_01	664.2334	he's bad as hell. He's been bad since like sixth grade, you [know what I'm saying, so.]	668.4520
478	ATL_Int_01	667.4708	[Mm, okay.]	668.6787
479	ATL_se0_ag1_m_01	669.2933	You know what I'm saying, they was just looking at that shit like, it's not like	672.0590
480	ATL_se0_ag1_m_01	672.0590	(pause 0.33)	672.3878
481	ATL_se0_ag1_m_01	672.3878	violent shit. It's not like, you know what I'm saying, too much disrespect or, you know what I'm saying, disobedient shit. It's just mainly like	679.3049
482	ATL_se0_ag1_m_01	679.3049	(pause 0.42)	679.7257
483	ATL_se0_ag1_m_01	679.7257	I'm not going to class, [like] (laughing)	682.0335
484	ATL_Int_01	681.7026	[<laugh>]	682.1044
485	ATL_se0_ag1_m_01	682.5540	I wasn't doing that shit. And it's like a lot of,	684.6951
486	ATL_se0_ag1_m_01	684.6951	(pause 0.49)	685.1897
487	ATL_se0_ag1_m_01	685.1897	you know what I'm saying, [like-]	686.1748
488	ATL_Int_01	685.9290	[Damn], so you think they held your past against you?	688.4514
489	ATL_se0_ag1_m_01	689.0408	Yeah for sure, nigga.	690.0399
490	ATL_Int_01	690.1467	Dang.	690.5323
491	ATL_se0_ag1_m_01	690.5902	I came in there with eye balls on me. Like, bruh you- you-	693.2838
492	ATL_se0_ag1_m_01	693.2838	(pause 0.43)	693.7183
493	ATL_se0_ag1_m_01	693.7183	cause when I went to turn in my test to the principal, he was in the lunch room, bruh.	697.0876
494	ATL_se0_ag1_m_01	697.0876	(pause 0.42)	697.5035
495	ATL_se0_ag1_m_01	697.5035	I walked in.	698.3119
496	ATL_se0_ag1_m_01	698.3119	(pause 0.34)	698.6485
497	ATL_se0_ag1_m_01	698.6485	All the bitches in there just start clapping and standing up and shit, you now what I'm saying. They all was looking at me. I'm looking like, what the fuck?	703.9702
498	ATL_se0_ag1_m_01	703.9702	(pause 0.32)	704.2912
499	ATL_se0_ag1_m_01	704.2912	I asked that nigga, I said ay, why is everybody clapping? Cause I'm clapping too like a dumbass, you know what I'm saying. I don't know why these hoes clap.	710.5307
500	ATL_se0_ag1_m_01	710.5307	(pause 0.58)	711.1133
501	ATL_se0_ag1_m_01	711.1133	He's like, boy they clapping for you. You know what I'm saying. I was like, oh shit. (laughing)	714.6177
502	ATL_se0_ag1_m_01	714.6177	(pause 0.42)	715.0335
503	ATL_se0_ag1_m_01	715.0335	<laugh> You know what I'm saying, like	716.8297
504	ATL_se0_ag1_m_01	716.8297	(pause 0.62)	717.4512
505	ATL_se0_ag1_m_01	717.4512	I ju- I don't know, bruh. That shit-	719.1563
506	ATL_se0_ag1_m_01	719.1563	(pause 0.37)	719.5310
507	ATL_se0_ag1_m_01	719.5310	that shit took me to another level, bruh.	721.3408
508	ATL_se0_ag1_m_01	721.3408	(pause 0.12)	721.4586
509	ATL_se0_ag1_m_01	721.4586	I got a fucking round of applause, bruh.	723.4233
510	ATL_Int_01	724.2877	For what?	724.8811
511	ATL_se0_ag1_m_01	725.0706	Just being that nigga.	726.2382
512	ATL_Int_01	726.4840	[<laugh>]	727.8294
513	ATL_se0_ag1_m_01	726.5502	[<laugh>]	728.8859
514	ATL_Int_01	728.9001	<laugh>	729.1153
515	ATL_se0_ag1_m_01	729.6218	Real deal, I- I swear to god, bruh. I didn't understand it either, bruh. /That's it/, I guess.	734.1488
516	ATL_se0_ag1_m_01	734.1488	(pause 0.70)	734.8501
517	ATL_se0_ag1_m_01	734.8501	God damn, so,	735.6866
518	ATL_se0_ag1_m_01	735.6866	(pause 0.74)	736.4234
519	ATL_se0_ag1_m_01	736.4234	you know what I'm saying?	737.2349
520	ATL_se0_ag1_m_01	737.2349	(pause 0.34)	737.5717
521	ATL_se0_ag1_m_01	737.5717	Instantly when I get there, bruh	739.0182
522	ATL_se0_ag1_m_01	739.0182	(pause 0.39)	739.4042
523	ATL_se0_ag1_m_01	739.4042	I'm trying to fuck all the cheerleaders, you know.	741.6314
524	ATL_Int_01	741.8650	Okay.	742.3103
525	ATL_se0_ag1_m_01	742.4492	Yeah, I kind of guess that's what got me into all the shit,	744.9708
526	ATL_se0_ag1_m_01	744.9708	(pause 0.10)	745.0680
527	ATL_se0_ag1_m_01	745.0680	cause I wasn't ever in class. I-	746.7958
528	ATL_se0_ag1_m_01	746.7958	(pause 0.22)	747.0109
529	ATL_se0_ag1_m_01	747.0109	my whole thing was, you know what I'm saying, like,	748.9213
530	ATL_se0_ag1_m_01	748.9213	(pause 0.27)	749.1887
531	ATL_se0_ag1_m_01	749.1887	they don't got cameras, they ain't gonna know.	750.6779
532	ATL_se0_ag1_m_01	750.6779	(pause 0.22)	750.9001
533	ATL_se0_ag1_m_01	750.9001	But every time I did some shit,	752.4395
534	ATL_se0_ag1_m_01	752.4395	(pause 0.09)	752.5294
535	ATL_se0_ag1_m_01	752.5294	they knew.	753.0889
536	ATL_se0_ag1_m_01	753.0889	(pause 0.17)	753.2615
537	ATL_se0_ag1_m_01	753.2615	Every fucking time I did something, they knew.	756.0586
538	ATL_Int_01	756.3138	Mm-hm.	756.6712
539	ATL_se0_ag1_m_01	756.7765	And I got in trouble for dumb shit like,	758.6363
540	ATL_se0_ag1_m_01	758.6363	(pause 0.37)	759.0108
541	ATL_se0_ag1_m_01	759.0108	uh, uniform violation. Like we might-	761.0624
542	ATL_se0_ag1_m_01	761.0624	(pause 0.38)	761.4414
543	ATL_se0_ag1_m_01	761.4414	we might have chapel,	762.4855
544	ATL_se0_ag1_m_01	762.4855	(pause 0.34)	762.8275
545	ATL_se0_ag1_m_01	762.8275	you know what I'm saying. And we supposed to wear like a blazer with a certain tie	766.1767
546	ATL_se0_ag1_m_01	766.1767	(pause 0.48)	766.6557
547	ATL_se0_ag1_m_01	766.6557	with a white shirt and black pants and black shoes.	769.4168
548	ATL_se0_ag1_m_01	769.4168	(pause 0.79)	770.2024
549	ATL_se0_ag1_m_01	770.2024	I come in that bitch with the regular uniform like all the time, nigga. (laughing)	774.2904
550	ATL_se0_ag1_m_01	774.2904	(pause 0.29)	774.5837
551	ATL_se0_ag1_m_01	774.5837	And that shit mighta not even be right, like	776.6654
552	ATL_se0_ag1_m_01	776.6654	(pause 0.37)	777.0306
553	ATL_se0_ag1_m_01	777.0306	I might not even had the right kind of shirt on for that shit, like (laughing)	780.0409
554	ATL_Int_01	780.1041	[Mm-hm.]	780.6465
555	ATL_se0_ag1_m_01	780.5760	[It] just be a black shirt, like	782.1797
556	ATL_se0_ag1_m_01	782.4323	I'm trying. I'm here.	783.5848
557	ATL_se0_ag1_m_01	783.5848	(pause 0.75)	784.3345
558	ATL_se0_ag1_m_01	784.3345	Fuck,	784.6858
559	ATL_se0_ag1_m_01	784.6858	(pause 0.20)	784.8849
560	ATL_se0_ag1_m_01	784.8849	you know what I'm saying, but then, I seen how they was acting. I was like man, fuck it.	788.0531
561	ATL_se0_ag1_m_01	788.0531	(pause 1.29)	789.3390
562	ATL_se0_ag1_m_01	789.3390	So,	789.6875
563	ATL_se0_ag1_m_01	789.6875	(pause 0.44)	790.1317
564	ATL_se0_ag1_m_01	790.1317	I just stopped going to class cause shit, they was putting me in ISS everyday.	793.4809
565	ATL_se0_ag1_m_01	793.4809	(pause 0.81)	794.2875
566	ATL_se0_ag1_m_01	794.2875	Every fucking day.	795.6368
567	ATL_Int_01	796.0225	So you feel like your only issue was just the	798.7503
568	ATL_Int_01	798.7503	(pause 0.73)	799.4783
569	ATL_Int_01	799.4783	not coming to class when you was supposed to.	801.8276
570	ATL_se0_ag1_m_01	802.7643	Nah, it was other shit. I- that was the main thing. I was just-	805.7915
571	ATL_se0_ag1_m_01	805.7915	(pause 0.18)	805.9747
572	ATL_se0_ag1_m_01	805.9747	I just n-	806.8125
573	ATL_se0_ag1_m_01	806.8125	(pause 0.78)	807.5966
574	ATL_se0_ag1_m_01	807.5966	I was a asshole too, you know.	809.0767
575	ATL_Int_01	809.5542	[<laugh>]	810.3484
576	ATL_se0_ag1_m_01	810.0317	[Like] I was just like- like bruh, just- I was too- (laughing)	812.3172
577	ATL_se0_ag1_m_01	812.6330	well I was too smart for my own good, you know what I'm saying, like-	815.5968
578	ATL_Int_01	816.0138	But the grades was good?	817.3348
579	ATL_se0_ag1_m_01	817.5067	My grades was	818.4241
580	ATL_se0_ag1_m_01	818.4241	(pause 0.45)	818.8715
581	ATL_se0_ag1_m_01	818.8715	fucked up until like the last two weeks of class. Like I would just go in, bruh.	823.4785
582	ATL_Int_01	823.6279	Mm-hm.	824.0595
583	ATL_se0_ag1_m_01	824.1193	I would be good, you know what I'm saying. Like I would be	826.2824
584	ATL_se0_ag1_m_01	826.2824	(pause 0.22)	826.5035
585	ATL_se0_ag1_m_01	826.5035	surviving cause I pass all my tests when I s-	828.9956
586	ATL_se0_ag1_m_01	828.9956	(pause 0.26)	829.2511
587	ATL_se0_ag1_m_01	829.2511	I show up and pass the test.	830.6590
588	ATL_se0_ag1_m_01	830.6590	(pause 0.19)	830.8486
589	ATL_se0_ag1_m_01	830.8486	They be, how the fuck did you do this?	832.3601
590	ATL_se0_ag1_m_01	832.3601	(pause 0.36)	832.7156
591	ATL_se0_ag1_m_01	832.7156	You ain't been here all week.	833.9545
592	ATL_Int_01	834.2633	[<laugh>]	834.5375
593	ATL_se0_ag1_m_01	834.3768	[You know] what I'm saying? (laughing)	835.3811
594	ATL_se0_ag1_m_01	835.5984	<laugh>	836.5948
595	ATL_se0_ag1_m_01	836.5948	(pause 0.28)	836.8700
596	ATL_se0_ag1_m_01	836.8700	But other than that bruh, like I was passing all my tests and shit, bruh. So it was like,	840.7613
597	ATL_se0_ag1_m_01	840.7613	(pause 0.55)	841.3107
598	ATL_se0_ag1_m_01	841.3107	they couldn't really say s- too much, you know what I'm saying. Like	843.9368
599	ATL_se0_ag1_m_01	843.9368	(pause 0.73)	844.6652
600	ATL_se0_ag1_m_01	844.6652	I knew the shit,	845.4452
601	ATL_se0_ag1_m_01	845.4452	(pause 0.25)	845.6925
602	ATL_se0_ag1_m_01	845.6925	you know what I'm saying, like if I did- if I was in there, I do some work.	848.3252
603	ATL_se0_ag1_m_01	848.3252	(pause 0.21)	848.5307
604	ATL_se0_ag1_m_01	848.5307	But just a little bit,	849.2460
605	ATL_se0_ag1_m_01	849.2460	(pause 0.14)	849.3878
606	ATL_se0_ag1_m_01	849.3878	/just enough./	849.9603
607	ATL_se0_ag1_m_01	849.9603	(pause 0.30)	850.2618
608	ATL_se0_ag1_m_01	850.2618	I ain't taking no notes.	851.2678
609	ATL_Int_01	852.3370	So you ended up going from a private school back to a public school?	855.6179
610	ATL_se0_ag1_m_01	855.7266	Yeah.	856.2750
611	ATL_se0_ag1_m_01	856.2750	(pause 0.49)	856.7642
612	ATL_se0_ag1_m_01	856.7642	<laugh>	857.9730
613	ATL_Int_01	859.0998	[Wait, what school] you went back to, /RD-SCHOOL-2/?	860.8522
614	ATL_se0_ag1_m_01	859.1643	[Yeah.]	859.7411
615	ATL_se0_ag1_m_01	861.1891	Nah, I went to /RD-SCHOOL-2/ after that,	862.8189
616	ATL_Int_01	863.2680	[/RD-SCHOOL-2/]	863.8129
617	ATL_se0_ag1_m_01	863.3294	[moved out] here.	864.2689
618	ATL_Int_01	864.7760	Okay.	865.1968
619	ATL_se0_ag1_m_01	865.5995	I had to move.	866.6537
620	ATL_Int_01	868.8236	I don't know nothing about /RD-SCHOOL-2/, bruh.	870.5884
621	ATL_se0_ag1_m_01	871.0085	I don't- I didn't either, bruh. And then I learned it. I didn't want to, bruh.	874.3442
622	ATL_se0_ag1_m_01	874.3442	(pause 0.38)	874.7243
623	ATL_se0_ag1_m_01	874.7243	These niggas is weird out here. <laugh>	878.5989
624	ATL_se0_ag1_m_01	878.5989	(pause 0.79)	879.3931
625	ATL_se0_ag1_m_01	879.3931	Niggas is fucking weird, bruh,	881.3511
626	ATL_se0_ag1_m_01	881.3511	(pause 1.09)	882.4369
627	ATL_se0_ag1_m_01	882.4369	on everything, man.	883.8661
628	ATL_Int_01	884.7266	What's your [beef?]	886.1457
629	ATL_se0_ag1_m_01	886.0908	[Bruh], like okay I g- I give you a prime example, a real prime example, bruh like,	890.8684
630	ATL_se0_ag1_m_01	892.3677	my first fucking day in /RD-SCHOOL-2/ High School, right?	895.0672
631	ATL_se0_ag1_m_01	895.0672	(pause 0.67)	895.7385
632	ATL_se0_ag1_m_01	895.7385	You know what I'm saying, I walk in, you know what I'm saying, I had art first class. I was like man, I kind of like this shit already. You know, that's right up my alley and shit.	902.0564
633	ATL_se0_ag1_m_01	902.0564	(pause 0.56)	902.6121
634	ATL_se0_ag1_m_01	902.6121	This big ass art room,	904.0023
635	ATL_se0_ag1_m_01	904.0023	(pause 0.26)	904.2593
636	ATL_se0_ag1_m_01	904.2593	I could tell that like the school is kind of like big on art.	906.6824
637	ATL_se0_ag1_m_01	906.6824	(pause 0.44)	907.1267
638	ATL_se0_ag1_m_01	907.1267	So I'm like cool, you know what I'm saying. I finna get in here and go in on these fuck boys.	910.7338
639	ATL_se0_ag1_m_01	910.7338	(pause 1.98)	912.7146
640	ATL_se0_ag1_m_01	912.7146	Huh?	912.9793
641	ATL_Int_01	913.5428	Turn the music down some.	914.6281
642	ATL_se0_ag1_m_01	914.6414	/All over that./	915.3247
643	ATL_se0_ag1_m_01	915.3247	(pause 1.48)	916.8075
644	ATL_se0_ag1_m_01	916.8075	So you know what I'm saying,	917.9071
645	ATL_se0_ag1_m_01	917.9071	(pause 0.81)	918.7218
646	ATL_se0_ag1_m_01	918.7218	I go in there and I- uh,	920.2160
647	ATL_se0_ag1_m_01	920.2160	(pause 0.88)	921.0931
648	ATL_se0_ag1_m_01	921.0931	these bitches wanted me to sit by them, it's like some upperclassmen bitches. They was like	925.0159
649	ATL_se0_ag1_m_01	925.0159	(pause 0.62)	925.6336
650	ATL_se0_ag1_m_01	925.6336	juniors and some shit. It's my sophomore year.	927.7694
651	ATL_se0_ag1_m_01	927.7694	(pause 0.50)	928.2653
652	ATL_se0_ag1_m_01	928.2653	But at this point, you know what I'm saying, like	929.9553
653	ATL_se0_ag1_m_01	929.9553	(pause 0.36)	930.3177
654	ATL_se0_ag1_m_01	930.3177	due to the shit that I was in trouble for at my private school,	933.4300
655	ATL_se0_ag1_m_01	933.4300	(pause 0.77)	934.1994
656	ATL_se0_ag1_m_01	934.1994	you know what I'm saying, like	935.1620
657	ATL_se0_ag1_m_01	935.1620	(pause 0.69)	935.8488
658	ATL_se0_ag1_m_01	935.8488	they had suspended me like on some like	937.8864
659	ATL_se0_ag1_m_01	937.8864	(pause 0.24)	938.1239
660	ATL_se0_ag1_m_01	938.1239	indefinite shit.	939.3194
661	ATL_se0_ag1_m_01	939.3194	(pause 0.55)	939.8711
662	ATL_se0_ag1_m_01	939.8711	It was like	940.5608
663	ATL_se0_ag1_m_01	940.5608	(pause 0.81)	941.3659
664	ATL_se0_ag1_m_01	941.3659	they didn't tell me how long I was suspended. They just said don't come back to school til we sort shit out.	945.9037
665	ATL_se0_ag1_m_01	945.9037	(pause 0.70)	946.6042
666	ATL_se0_ag1_m_01	946.6042	I was all, okay cool, you know what I'm saying.	948.6594
667	ATL_se0_ag1_m_01	948.6594	(pause 0.84)	949.4974
668	ATL_se0_ag1_m_01	949.4974	And, uh, my mom, like she knew they was gonna end up like, expelling me, so she just withdrew me	954.9133
669	ATL_se0_ag1_m_01	954.9133	(pause 0.13)	955.0482
670	ATL_se0_ag1_m_01	955.0482	[from the school.]	955.9012
671	ATL_Int_01	955.1273	[Mm.]	955.4677
672	ATL_Int_01	956.1188	Mm-hm.	956.5553
673	ATL_se0_ag1_m_01	956.5841	I just wasn't in school from like	958.3912
674	ATL_se0_ag1_m_01	958.3912	(pause 0.68)	959.0723
675	ATL_se0_ag1_m_01	959.0723	November	960.0541
676	ATL_se0_ag1_m_01	960.0541	(pause 0.89)	960.9435
677	ATL_se0_ag1_m_01	960.9435	to like,	961.6423
678	ATL_se0_ag1_m_01	961.6423	(pause 2.41)	964.0489
679	ATL_se0_ag1_m_01	964.0489	fucking February.	965.3641
680	ATL_Int_01	965.8651	Woah.	966.4986
681	ATL_se0_ag1_m_01	966.7147	<laugh> Know what I'm saying, like I missed a whole like,	969.0159
682	ATL_se0_ag1_m_01	969.0159	(pause 0.56)	969.5753
683	ATL_se0_ag1_m_01	969.5753	I just wasn't in school. I was at the crib, chilling like, I-	971.9794
684	ATL_se0_ag1_m_01	971.9794	(pause 0.64)	972.6205
685	ATL_se0_ag1_m_01	972.6205	like that was the worst shit, bruh.	974.3953
686	ATL_Int_01	974.4776	What year was this?	975.4674
687	ATL_se0_ag1_m_01	975.5565	This was my freshman year. I look-	977.3923
688	ATL_se0_ag1_m_01	977.3923	(pause 0.20)	977.5894
689	ATL_se0_ag1_m_01	977.5894	I went to two schools my freshman year.	979.4300
690	ATL_Int_01	979.6235	Mm.	979.9159
691	ATL_se0_ag1_m_01	979.9406	And then like,	980.4788
692	ATL_se0_ag1_m_01	980.4788	(pause 0.63)	981.1088
693	ATL_se0_ag1_m_01	981.1088	the start of sophomore year, I got in like, some other shit.	984.4888
694	ATL_Int_01	985.3165	Okay.	985.8024
695	ATL_se0_ag1_m_01	987.8465	I did some other shit.	989.1087
696	ATL_se0_ag1_m_01	989.1087	(pause 0.78)	989.8929
697	ATL_se0_ag1_m_01	989.8929	And, you know, shit, god damn.	991.7671
698	ATL_se0_ag1_m_01	991.7671	(pause 1.13)	992.8947
699	ATL_se0_ag1_m_01	992.8947	God damn, after I left there,	994.3939
700	ATL_se0_ag1_m_01	994.3939	(pause 0.11)	994.5036
701	ATL_se0_ag1_m_01	994.5036	you know what I'm saying,	995.2931
702	ATL_se0_ag1_m_01	995.2931	(pause 0.51)	995.8047
703	ATL_se0_ag1_m_01	995.8047	that's when we came- we moved out here- well,	997.5665
704	ATL_se0_ag1_m_01	997.5665	(pause 0.70)	998.2706
705	ATL_se0_ag1_m_01	998.2706	she transferred me out here,	1000.0523
706	ATL_se0_ag1_m_01	1000.0523	(pause 0.35)	1000.3996
707	ATL_se0_ag1_m_01	1000.3996	like she enrolled me and shit.	1001.9053
708	ATL_se0_ag1_m_01	1001.9053	(pause 0.83)	1002.7349
709	ATL_se0_ag1_m_01	1002.7349	But we still stayed on the east side for like two weeks.	1005.2717
710	ATL_se0_ag1_m_01	1005.2717	(pause 0.61)	1005.8795
711	ATL_se0_ag1_m_01	1005.8795	And then we finally moved out here.	1007.5694
712	ATL_se0_ag1_m_01	1007.5694	(pause 1.17)	1008.7349
713	ATL_se0_ag1_m_01	1008.7349	But at this point, /RD-NAME-2/ was at school with your ass,	1011.6073
714	ATL_se0_ag1_m_01	1011.6073	(pause 0.16)	1011.7635
715	ATL_se0_ag1_m_01	1011.7635	<laugh> and it was just me and Ma Dukes.	1014.0406
716	ATL_se0_ag1_m_01	1014.0406	(pause 0.74)	1014.7756
717	ATL_se0_ag1_m_01	1014.7756	So then after that,	1015.8629
718	ATL_se0_ag1_m_01	1015.8629	(pause 0.93)	1016.7894
719	ATL_se0_ag1_m_01	1016.7894	you know what I'm saying,	1017.5841
720	ATL_se0_ag1_m_01	1017.5841	(pause 0.93)	1018.5147
721	ATL_se0_ag1_m_01	1018.5147	uh, /cut through/, uh,	1019.9464
722	ATL_se0_ag1_m_01	1019.9464	(pause 0.88)	1020.8276
723	ATL_se0_ag1_m_01	1020.8276	go out- out-	1021.6729
724	ATL_se0_ag1_m_01	1021.6729	(pause 0.10)	1021.7682
725	ATL_se0_ag1_m_01	1021.7682	we get out of art class, you know what I'm saying, and I'm- I'm-	1024.1912
726	ATL_se0_ag1_m_01	1024.1912	(pause 0.51)	1024.7021
727	ATL_se0_ag1_m_01	1024.7021	I'm leaving and shit. I'm walking to my next class, and it's like a big ass commotion.	1028.4435
728	ATL_se0_ag1_m_01	1028.4435	(pause 0.62)	1029.0656
729	ATL_se0_ag1_m_01	1029.0656	So you know what I'm saying, it my-	1030.2012
730	ATL_se0_ag1_m_01	1030.2012	(pause 0.36)	1030.5635
731	ATL_se0_ag1_m_01	1030.5635	my second go at the private school shit, you know. When I was at /RD-SCHOOL-2/, if it's some big ass commotion in the crowd,	1035.8864
732	ATL_se0_ag1_m_01	1035.8864	(pause 0.32)	1036.2032
733	ATL_se0_ag1_m_01	1036.2032	somebody getting they ass beat, right?	1038.0658
734	ATL_Int_01	1038.3683	Okay.	1038.6756
735	ATL_se0_ag1_m_01	1038.8123	So I walk over there like, cool let's see what these niggas /box/, you know what I'm saying.	1042.1917
736	ATL_se0_ag1_m_01	1042.1917	(pause 0.62)	1042.8158
737	ATL_se0_ag1_m_01	1042.8158	Go over there to see the fight, you know what I'm saying, I'm pushing everybody out the way to get to the front, you [know what I'm saying.] I see the shit.	1048.1612
738	ATL_Int_01	1046.7727	[Mm-hm.]	1047.0374
739	ATL_se0_ag1_m_01	1048.4241	These niggas was dance battling, bruh.	1050.4234
740	ATL_Int_01	1050.5717	<laugh>	1051.5104
741	ATL_se0_ag1_m_01	1051.5908	I swear to God, bruh. I said, man these niggas is weird as fuck. I'm finna be late.	1056.4512
742	ATL_se0_ag1_m_01	1056.4512	(pause 0.13)	1056.5788
743	ATL_se0_ag1_m_01	1056.5788	Like (laughing) these niggas tryna dance battle like,	1059.5555
