Line	Spkr	StTime	Content	EnTime
415	DCB_int_01	419.5832	So tell me kind of what do you see that's different from	421.9443
416	DCB_int_01	421.9443	(pause 0.28)	422.2284
417	DCB_int_01	422.2284	where you live versus	423.8852
418	DCB_int_01	423.8852	(pause 0.20)	424.0812
419	DCB_int_01	424.0812	like some of the other	425.0376
420	DCB_int_01	425.0376	(pause 0.13)	425.1657
421	DCB_int_01	425.1657	neighborhoods,	426.0741
422	DCB_int_01	426.0741	(pause 0.29)	426.3619
423	DCB_int_01	426.3619	do you see a difference? Are you allowed to go into other [neighborhoods?]	429.2993
424	DCB_se1_ag1_m_01	429.1281	[Oh] yeah.	429.6644
425	DCB_se1_ag1_m_01	429.9755	I'm allowed to go in other neighborhoods because my family's mostly	433.2450
426	DCB_se1_ag1_m_01	433.2450	(pause 0.36)	433.6009
427	DCB_se1_ag1_m_01	433.6009	spread out through DC, [so.]	435.1856
428	DCB_int_01	434.9615	[Okay.]	435.3737
429	DCB_se1_ag1_m_01	436.0257	Yeah.	436.3499
430	DCB_se1_ag1_m_01	436.3499	(pause 0.10)	436.4499
431	DCB_se1_ag1_m_01	436.4499	It's different but it's	437.4779
432	DCB_se1_ag1_m_01	437.4779	(pause 0.26)	437.7345
433	DCB_se1_ag1_m_01	437.7345	still the same, it's not-	438.7270
434	DCB_se1_ag1_m_01	438.7270	(pause 0.70)	439.4313
435	DCB_se1_ag1_m_01	439.4313	The environment different,	440.3876
436	DCB_se1_ag1_m_01	440.3876	(pause 0.20)	440.5876
437	DCB_se1_ag1_m_01	440.5876	the way it look is different but	441.7281
438	DCB_se1_ag1_m_01	441.7281	(pause 0.50)	442.2323
439	DCB_se1_ag1_m_01	442.2323	in general it's still the same.	443.2208
440	DCB_se1_ag1_m_01	443.2208	(pause 0.60)	443.8249
441	DCB_se1_ag1_m_01	443.8249	Like you still have to watch over your shoulder.	445.6257
442	DCB_se1_ag1_m_01	445.6257	(pause 0.29)	445.9137
443	DCB_se1_ag1_m_01	445.9137	The people you grew up with, you still gotta be careful who your friends is.	448.9551
444	DCB_se1_ag1_m_01	448.9551	(pause 0.41)	449.3629
445	DCB_se1_ag1_m_01	449.3629	Cause like,	449.8109
446	DCB_se1_ag1_m_01	449.8109	(pause 1.03)	450.8436
447	DCB_se1_ag1_m_01	450.8436	DC is a cycle	451.9241
448	DCB_se1_ag1_m_01	451.9241	(pause 0.11)	452.0320
449	DCB_se1_ag1_m_01	452.0320	and I don't think it's gonna break.	453.2887
450	DCB_int_01	454.2891	What do you mean?	454.9824
451	DCB_se1_ag1_m_01	455.1453	It's like,	455.6347
452	DCB_se1_ag1_m_01	455.6347	(pause 1.45)	457.0862
453	DCB_se1_ag1_m_01	457.0862	if you grew up with somebody	458.1947
454	DCB_se1_ag1_m_01	458.1947	(pause 0.42)	458.6148
455	DCB_se1_ag1_m_01	458.6148	and y'all get into it,	459.5068
456	DCB_se1_ag1_m_01	459.5068	(pause 0.74)	460.2514
457	DCB_se1_ag1_m_01	460.2514	or if you more successful than them, you have to watch out.	462.8486
458	DCB_se1_ag1_m_01	462.8486	(pause 0.47)	463.3204
459	DCB_se1_ag1_m_01	463.3204	Maybe they might try and rob you or they probably try to kill you,	465.8576
460	DCB_se1_ag1_m_01	465.8576	(pause 0.47)	466.3258
461	DCB_se1_ag1_m_01	466.3258	or stuff like that.	467.0301
462	DCB_se1_ag1_m_01	467.0301	(pause 0.13)	467.1582
463	DCB_se1_ag1_m_01	467.1582	Like, I don't think	467.8862
464	DCB_se1_ag1_m_01	467.8862	(pause 0.40)	468.2824
465	DCB_se1_ag1_m_01	468.2824	that cycle's gonna break.	469.3589
466	DCB_se1_ag1_m_01	469.3589	(pause 0.86)	470.2233
467	DCB_se1_ag1_m_01	470.2233	Cause I don't-	470.6675
468	DCB_se1_ag1_m_01	470.6675	(pause 0.17)	470.8356
469	DCB_se1_ag1_m_01	470.8356	everybody wants the same goal but nobody else trying to reach it.	473.3485
470	DCB_int_01	474.8092	So do you see-	475.8332
471	DCB_int_01	475.8332	(pause 1.88)	477.7141
472	DCB_int_01	477.7141	I wanna talk about your high school in a minute,	479.5181
473	DCB_int_01	479.5181	(pause 0.49)	480.0112
474	DCB_int_01	480.0112	um, cause I've heard some interesting stories about /RD-SCHOOL-2/,	482.1199
475	DCB_int_01	482.1199	(pause 0.54)	482.6561
476	DCB_int_01	482.6561	but do you see-	483.9087
477	DCB_int_01	483.9087	(pause 1.03)	484.9375
478	DCB_int_01	484.9375	<ts>	484.9971
479	DCB_int_01	484.9971	(pause 0.34)	485.3372
480	DCB_int_01	485.3372	are turf wars like	486.2616
481	DCB_int_01	486.2616	(pause 0.36)	486.6218
482	DCB_int_01	486.6218	real? Do you see that [happening?]	488.2903
483	DCB_se1_ag1_m_01	487.8021	[Mm.] Yeah.	488.9701
484	DCB_int_01	489.5269	[Can you tell] me a little bit about it?	490.6994
485	DCB_se1_ag1_m_01	489.5989	[It's-]	489.8470
486	DCB_se1_ag1_m_01	491.1193	well,	491.5435
487	DCB_se1_ag1_m_01	491.5435	(pause 0.28)	491.8277
488	DCB_se1_ag1_m_01	491.8277	it's a hood on hood situation.	493.6103
489	DCB_se1_ag1_m_01	493.6103	(pause 0.56)	494.1687
490	DCB_se1_ag1_m_01	494.1687	Like this neighborhood	495.2771
491	DCB_se1_ag1_m_01	495.2771	(pause 0.18)	495.4612
492	DCB_se1_ag1_m_01	495.4612	I guess Parkland is	497.0218
493	DCB_se1_ag1_m_01	497.0218	(pause 0.47)	497.4940
494	DCB_se1_ag1_m_01	497.4940	beefing with a hood that's r- literally right down the street.	499.8991
495	DCB_se1_ag1_m_01	499.8991	(pause 0.31)	500.2070
496	DCB_se1_ag1_m_01	500.2070	Twenty second	500.9323
497	DCB_se1_ag1_m_01	500.9323	(pause 0.17)	501.0994
498	DCB_se1_ag1_m_01	501.0994	is literally-	501.8037
499	DCB_se1_ag1_m_01	501.8037	(pause 0.65)	502.4557
500	DCB_se1_ag1_m_01	502.4557	only thing that separate 'em is the Boys and Girls Club	504.3046
501	DCB_se1_ag1_m_01	504.3046	(pause 0.12)	504.4247
502	DCB_se1_ag1_m_01	504.4247	and these row houses- town houses.	506.0597
503	DCB_se1_ag1_m_01	506.0597	(pause 0.86)	506.9214
504	DCB_se1_ag1_m_01	506.9214	Other than that	507.5577
505	DCB_se1_ag1_m_01	507.5577	(pause 0.38)	507.9379
506	DCB_se1_ag1_m_01	507.9379	it's basically	508.8383
507	DCB_se1_ag1_m_01	508.8383	(pause 0.15)	508.9904
508	DCB_se1_ag1_m_01	508.9904	nothing that separates them.	510.0588
509	DCB_int_01	511.2034	And what- what happens? Like,	512.5399
510	DCB_int_01	512.5399	(pause 0.27)	512.8080
511	DCB_int_01	512.8080	you know.	513.3146
512	DCB_se1_ag1_m_01	513.3282	It's either you-	514.6488
513	DCB_se1_ag1_m_01	514.6488	(pause 0.74)	515.3930
514	DCB_se1_ag1_m_01	515.3930	you get jumped,	516.1294
515	DCB_se1_ag1_m_01	516.1294	(pause 1.36)	517.4859
516	DCB_se1_ag1_m_01	517.4859	you get shot at	518.1902
517	DCB_se1_ag1_m_01	518.1902	(pause 0.13)	518.3223
518	DCB_se1_ag1_m_01	518.3223	or you get-	518.7356
519	DCB_se1_ag1_m_01	518.7356	(pause 0.11)	518.8465
520	DCB_se1_ag1_m_01	518.8465	you get robbed.	519.7665
521	DCB_se1_ag1_m_01	519.7665	(pause 1.33)	521.0991
522	DCB_se1_ag1_m_01	521.0991	It's just a lot of stuff can happen.	522.8285
523	DCB_se1_ag1_m_01	522.8285	(pause 0.94)	523.7724
524	DCB_se1_ag1_m_01	523.7724	Like I heard people got kidnapped.	525.3343
525	DCB_se1_ag1_m_01	525.3343	(pause 0.98)	526.3108
526	DCB_se1_ag1_m_01	526.3108	It just a lot.	527.0214
527	DCB_int_01	528.2196	So how do people come like-	529.6196
528	DCB_int_01	529.6196	(pause 0.48)	530.0987
529	DCB_int_01	530.0987	and do we have kids here at this club from both neighborhoods? Or is it mostly one [neighborhood?]	535.1409
530	DCB_se1_ag1_m_01	534.6807	[It's mostly]	535.5010
531	DCB_se1_ag1_m_01	535.6170	one, it's mostly one.	536.5717
532	DCB_int_01	536.8374	Is it	537.1016
533	DCB_int_01	537.1016	(pause 0.29)	537.3897
534	DCB_int_01	537.3897	Parkland or Twenty second?	538.3857
535	DCB_se1_ag1_m_01	538.8182	It's uh- some of it's majority Parkland but	541.5315
536	DCB_se1_ag1_m_01	541.5315	(pause 0.34)	541.8753
537	DCB_se1_ag1_m_01	541.8753	it's people from my neighborhood who comes down here.	543.9163
538	DCB_se1_ag1_m_01	543.9163	(pause 0.40)	544.3123
539	DCB_se1_ag1_m_01	544.3123	And my cousin	545.1097
540	DCB_se1_ag1_m_01	545.1097	(pause 0.17)	545.2846
541	DCB_se1_ag1_m_01	545.2846	she's from-	546.3381
542	DCB_se1_ag1_m_01	546.3381	(pause 0.77)	547.1055
543	DCB_se1_ag1_m_01	547.1055	/I mean/ she's don't really claim nothing	548.8823
544	DCB_se1_ag1_m_01	548.8823	(pause 0.33)	549.2142
545	DCB_se1_ag1_m_01	549.2142	but	549.5543
546	DCB_se1_ag1_m_01	549.5543	(pause 0.47)	550.0226
547	DCB_se1_ag1_m_01	550.0226	she's uh, Forestville she comes down here.	551.9434
548	DCB_se1_ag1_m_01	551.9434	(pause 0.55)	552.4954
549	DCB_se1_ag1_m_01	552.4954	It's like,	553.0197
550	DCB_se1_ag1_m_01	553.0197	(pause 0.08)	553.0997
551	DCB_se1_ag1_m_01	553.0997	a mixture.	553.7610
552	DCB_se1_ag1_m_01	553.7610	(pause 1.28)	555.0366
553	DCB_se1_ag1_m_01	555.0366	But	555.2527
554	DCB_se1_ag1_m_01	555.2527	(pause 0.74)	555.9888
555	DCB_se1_ag1_m_01	555.9888	But I say /live it/ like,	556.9501
556	DCB_se1_ag1_m_01	556.9501	(pause 0.36)	557.3054
557	DCB_se1_ag1_m_01	557.3054	going around South Forestville is different you can see it's	559.4424
558	DCB_se1_ag1_m_01	559.4424	(pause 0.20)	559.6422
559	DCB_se1_ag1_m_01	559.6422	different.	560.0384
560	DCB_se1_ag1_m_01	560.0384	(pause 0.91)	560.9508
561	DCB_se1_ag1_m_01	560.9508	Because	561.5921
562	DCB_se1_ag1_m_01	561.5921	(pause 0.42)	562.0153
563	DCB_se1_ag1_m_01	562.0153	it's nothing, it's a lot of things that separate	563.9326
564	DCB_se1_ag1_m_01	563.9326	(pause 0.76)	564.6921
565	DCB_se1_ag1_m_01	564.6921	neighborhoods.	565.3694
566	DCB_se1_ag1_m_01	565.3694	(pause 0.38)	565.7486
567	DCB_se1_ag1_m_01	565.7486	/Like/ I don't live out there	566.4729
568	DCB_se1_ag1_m_01	566.4729	(pause 0.08)	566.5530
569	DCB_se1_ag1_m_01	566.5530	personally I don't know what happens but	567.8246
570	DCB_se1_ag1_m_01	567.8246	(pause 0.44)	568.2618
571	DCB_se1_ag1_m_01	568.2618	when I go out there it's like you feel more safe.	570.1737
572	DCB_int_01	572.1153	[Mm.]	572.6235
573	DCB_se1_ag1_m_01	572.3834	[Other] than	573.1395
574	DCB_se1_ag1_m_01	574.0359	getting dropped off at your house or-	576.2969
575	DCB_se1_ag1_m_01	576.2969	(pause 0.35)	576.6451
576	DCB_se1_ag1_m_01	576.6451	or your neighborhood wondering like,	577.8216
577	DCB_se1_ag1_m_01	577.8216	(pause 0.62)	578.4376
578	DCB_se1_ag1_m_01	578.4376	what's gonna happen if I get out the car.	579.9503
579	DCB_se1_ag1_m_01	579.9503	(pause 0.60)	580.5550
580	DCB_se1_ag1_m_01	580.5550	Like-	580.7722
581	DCB_se1_ag1_m_01	580.7722	(pause 0.27)	581.0468
582	DCB_se1_ag1_m_01	581.0468	s- stuff like that.	581.7829
583	DCB_int_01	582.4952	And do you see that often like people are just in fear?	585.0484
584	DCB_se1_ag1_m_01	585.6084	Yeah.	586.0326
585	DCB_se1_ag1_m_01	586.0326	(pause 0.86)	586.8930
586	DCB_se1_ag1_m_01	586.8930	When you in fear	587.9455
587	DCB_se1_ag1_m_01	587.9455	(pause 0.10)	588.0495
588	DCB_se1_ag1_m_01	588.0495	or when you scared you do	589.0820
589	DCB_se1_ag1_m_01	589.0820	(pause 0.49)	589.5699
590	DCB_se1_ag1_m_01	589.5699	things that you usually wouldn't do.	590.9059
591	DCB_se1_ag1_m_01	590.9059	(pause 1.33)	592.2392
592	DCB_se1_ag1_m_01	592.2392	Like,	592.5659
593	DCB_se1_ag1_m_01	592.5659	(pause 0.57)	593.1315
594	DCB_se1_ag1_m_01	593.1315	I saw people who got bullied all they life and now	595.9368
595	DCB_se1_ag1_m_01	595.9368	(pause 0.55)	596.4887
596	DCB_se1_ag1_m_01	596.4887	they carry guns	597.3651
597	DCB_se1_ag1_m_01	597.3651	(pause 0.16)	597.5252
598	DCB_se1_ag1_m_01	597.5252	just-	598.0495
599	DCB_se1_ag1_m_01	598.0495	(pause 0.72)	598.7698
600	DCB_se1_ag1_m_01	598.7698	/?/	599.1285
601	DCB_se1_ag1_m_01	599.1285	(pause 0.11)	599.2340
602	DCB_se1_ag1_m_01	599.2340	they're just being scared.	600.1273
603	DCB_int_01	601.0466	Wow.	601.3119
604	DCB_int_01	601.3119	(pause 0.90)	602.2071
605	DCB_int_01	602.2071	And so- okay.	603.2439
606	DCB_int_01	603.2439	(pause 0.74)	603.9875
607	DCB_int_01	603.9875	Wait a minute.	604.3637
608	DCB_int_01	604.3637	(pause 0.22)	604.5838
609	DCB_int_01	604.5838	Let me back up.	605.2001
610	DCB_int_01	605.2001	(pause 1.25)	606.4486
611	DCB_int_01	606.4486	So do you feel like it was a time personally like, /RD-NAME-2/ you were like, oh my God I'm gonna die,	610.8986
612	DCB_int_01	610.8986	(pause 0.22)	611.1145
613	DCB_int_01	611.1145	like, something's gonna happen to me right now?	612.7433
614	DCB_se1_ag1_m_01	613.0714	Yeah.	613.4208
615	DCB_int_01	613.8314	When? Can you tell me about it?	615.0447
616	DCB_se1_ag1_m_01	615.2800	I say	616.2365
617	DCB_se1_ag1_m_01	616.2365	(pause 1.29)	617.5291
618	DCB_se1_ag1_m_01	617.5291	beginning of the summertime.	618.5536
619	DCB_int_01	618.8734	[What happened?]	619.4241
620	DCB_se1_ag1_m_01	619.0095	[This summer.]	619.4937
621	DCB_se1_ag1_m_01	620.4942	Seeing people just	621.4386
622	DCB_se1_ag1_m_01	621.4386	(pause 0.50)	621.9348
623	DCB_se1_ag1_m_01	621.9348	/I say/	622.3388
624	DCB_se1_ag1_m_01	622.3388	(pause 0.15)	622.4871
625	DCB_se1_ag1_m_01	622.4871	drop like flies like	623.6957
626	DCB_se1_ag1_m_01	623.6957	(pause 0.90)	624.5998
627	DCB_se1_ag1_m_01	624.5998	just dying left and right.	625.9564
628	DCB_se1_ag1_m_01	625.9564	(pause 1.34)	627.2968
629	DCB_se1_ag1_m_01	627.2968	Or	627.6728
630	DCB_se1_ag1_m_01	627.6728	(pause 0.32)	627.9891
631	DCB_se1_ag1_m_01	627.9891	I think, oh what if I get locked up for being	630.1456
632	DCB_se1_ag1_m_01	630.1456	(pause 0.15)	630.2940
633	DCB_se1_ag1_m_01	630.2940	in the wrong place at the wrong time or hanging with the wrong people.	632.7380
634	DCB_se1_ag1_m_01	632.7380	(pause 1.10)	633.8354
635	DCB_se1_ag1_m_01	633.8354	That's why I really come down here to get away from everything.	636.4575
636	DCB_se1_ag1_m_01	636.4575	(pause 0.76)	637.2168
637	DCB_se1_ag1_m_01	637.2168	/That's like/ I got people down here I can talk to.	639.0301
638	DCB_se1_ag1_m_01	639.0301	(pause 0.91)	639.9419
639	DCB_se1_ag1_m_01	639.9419	That's really what my	640.7702
640	DCB_se1_ag1_m_01	640.7702	(pause 0.15)	640.9182
641	DCB_se1_ag1_m_01	640.9182	program is around like,	642.2627
642	DCB_se1_ag1_m_01	642.2627	(pause 0.94)	643.2032
643	DCB_se1_ag1_m_01	643.2032	if you don't	643.6738
644	DCB_se1_ag1_m_01	643.6738	(pause 0.53)	644.2033
645	DCB_se1_ag1_m_01	644.2033	feel safe at home or if you have something going on at home that you really don't wanna talk about	648.1127
646	DCB_se1_ag1_m_01	648.1127	(pause 1.02)	649.1374
647	DCB_se1_ag1_m_01	649.1374	then you have someone to talk to.	650.2720
648	DCB_se1_ag1_m_01	650.2720	(pause 1.88)	652.1506
649	DCB_se1_ag1_m_01	652.1506	Yeah.	652.4453
650	DCB_int_01	653.4231	How did you- so how did you end- how did you start coming here? How did you start coming to the Boys and Girls Club?	657.9377
651	DCB_se1_ag1_m_01	658.1129	Well,	658.5756
652	DCB_se1_ag1_m_01	658.5756	(pause 0.61)	659.1854
653	DCB_se1_ag1_m_01	659.1854	I had had AAU practice down here.	661.1948
654	DCB_se1_ag1_m_01	661.1948	(pause 0.78)	661.9743
655	DCB_se1_ag1_m_01	661.9743	I used to told- I used to tell /RD-NAME-4/ I'm'a come down here, I'm'a come down here and stay.	665.2090
656	DCB_se1_ag1_m_01	665.2090	(pause 0.70)	665.9119
657	DCB_se1_ag1_m_01	665.9119	So one day he locked me out the gym	667.7159
658	DCB_se1_ag1_m_01	667.7159	(pause 0.92)	668.6366
659	DCB_se1_ag1_m_01	668.6366	and he made me call my mom and signed me up	670.7455
660	DCB_se1_ag1_m_01	670.7455	(pause 0.38)	671.1219
661	DCB_se1_ag1_m_01	671.1219	for me to come down here.	672.3752
662	DCB_se1_ag1_m_01	672.3752	(pause 0.22)	672.5985
663	DCB_se1_ag1_m_01	672.5985	And	672.9707
664	DCB_se1_ag1_m_01	672.9707	(pause 0.34)	673.3109
665	DCB_se1_ag1_m_01	673.3109	ever since that day I been coming down here.	674.7956
666	DCB_int_01	674.8116	And [when was that?]	675.5849
667	DCB_se1_ag1_m_01	675.0797	[Non stop.]	675.5917
668	DCB_se1_ag1_m_01	676.0919	Say like three years ago.	677.1947
669	DCB_int_01	677.5806	So you've been- okay, so you've been coming down here for that long.	679.4693
670	DCB_se1_ag1_m_01	679.6614	Mm-hm.	679.9575
671	DCB_int_01	679.9335	And	680.5578
672	DCB_int_01	680.8019	what do you feel like	681.9505
673	DCB_int_01	681.9505	(pause 1.30)	683.2546
674	DCB_int_01	683.2546	has been-	684.2831
675	DCB_int_01	684.2831	(pause 0.80)	685.0875
676	DCB_int_01	685.0875	so you've had lots of experiences	686.7082
677	DCB_int_01	686.7082	(pause 0.08)	686.7880
678	DCB_int_01	686.7880	in those three years, what do you think has been like the most influential or like the best experience you've had?	692.0133
679	DCB_se1_ag1_m_01	692.7865	Uh, my senior year	693.6109
680	DCB_se1_ag1_m_01	693.6109	(pause 0.27)	693.8790
681	DCB_se1_ag1_m_01	693.8790	cause I had a lot	694.6594
682	DCB_se1_ag1_m_01	694.6594	(pause 0.67)	695.3277
683	DCB_se1_ag1_m_01	695.3277	like-	695.6158
684	DCB_se1_ag1_m_01	695.6158	(pause 0.71)	696.3240
685	DCB_se1_ag1_m_01	696.3240	I had a lot more opportunities	697.7206
686	DCB_se1_ag1_m_01	697.7206	(pause 0.11)	697.8326
687	DCB_se1_ag1_m_01	697.8326	like	698.1246
688	DCB_se1_ag1_m_01	698.1246	(pause 0.93)	699.0570
689	DCB_se1_ag1_m_01	699.0570	the three years has been a way	700.5697
690	DCB_se1_ag1_m_01	700.5697	(pause 0.09)	700.6617
691	DCB_se1_ag1_m_01	700.6617	different change	701.5221
692	DCB_se1_ag1_m_01	701.5221	(pause 0.84)	702.3622
693	DCB_se1_ag1_m_01	702.3622	with me.	702.7744
694	DCB_se1_ag1_m_01	702.7744	(pause 1.47)	704.2431
695	DCB_se1_ag1_m_01	704.2431	Uh, the first year I was really-	705.7878
696	DCB_se1_ag1_m_01	705.7878	(pause 0.72)	706.5077
697	DCB_se1_ag1_m_01	706.5077	in basketball like I was kind of hanging outside later than what I usually do.	709.8597
698	DCB_se1_ag1_m_01	709.8597	(pause 1.25)	711.1056
699	DCB_se1_ag1_m_01	711.1056	Uh,	711.5896
700	DCB_se1_ag1_m_01	711.5896	(pause 1.43)	713.0185
701	DCB_se1_ag1_m_01	713.0185	my second year me coming down here	714.6478
702	DCB_se1_ag1_m_01	714.6478	(pause 0.75)	715.3994
703	DCB_se1_ag1_m_01	715.3994	uh, my grades started getting better.	716.7834
704	DCB_int_01	717.3042	Mm.	717.5123
705	DCB_se1_ag1_m_01	718.1326	My third year, like my grades got better,	719.9726
706	DCB_se1_ag1_m_01	719.9726	(pause 0.15)	720.1212
707	DCB_se1_ag1_m_01	720.1212	/I went in/	720.6452
708	DCB_se1_ag1_m_01	720.6452	(pause 0.22)	720.8695
709	DCB_se1_ag1_m_01	720.8695	more opportunities	721.8775
710	DCB_se1_ag1_m_01	721.8775	(pause 1.05)	722.9264
711	DCB_se1_ag1_m_01	722.9264	like	723.1465
712	DCB_se1_ag1_m_01	723.1465	(pause 0.32)	723.4625
713	DCB_se1_ag1_m_01	723.4625	my mindset changed	724.9785
714	DCB_se1_ag1_m_01	724.9785	(pause 0.26)	725.2433
715	DCB_se1_ag1_m_01	725.2433	as- when I hit eighteen	726.4033
716	DCB_se1_ag1_m_01	726.4033	(pause 0.52)	726.9201
717	DCB_se1_ag1_m_01	726.9201	as of when I was	728.2647
718	DCB_se1_ag1_m_01	728.2647	(pause 0.82)	729.0888
719	DCB_se1_ag1_m_01	729.0888	younger. Fourteen, f-	730.4454
720	DCB_se1_ag1_m_01	730.4454	(pause 0.17)	730.6175
721	DCB_se1_ag1_m_01	730.6175	bef- between fourteen and eighteen, I'm	732.5621
722	DCB_se1_ag1_m_01	732.5621	(pause 0.12)	732.6863
723	DCB_se1_ag1_m_01	732.6863	a totally different person.	733.7028
724	DCB_int_01	734.1627	What do you think changed it?	735.2227
725	DCB_se1_ag1_m_01	736.0356	I say	736.5436
726	DCB_se1_ag1_m_01	736.5436	(pause 0.93)	737.4760
727	DCB_se1_ag1_m_01	737.4760	me getting tired of it like	739.1968
728	DCB_se1_ag1_m_01	739.1968	(pause 0.25)	739.4449
729	DCB_se1_ag1_m_01	739.4449	seeing my cousin get locked up,	740.8816
730	DCB_se1_ag1_m_01	740.8816	(pause 0.44)	741.3255
731	DCB_se1_ag1_m_01	741.3255	come home and get locked up.	742.4460
732	DCB_se1_ag1_m_01	742.4460	(pause 0.82)	743.2619
733	DCB_se1_ag1_m_01	743.2619	Or come down here,	744.1157
734	DCB_se1_ag1_m_01	744.1157	(pause 0.11)	744.2307
735	DCB_se1_ag1_m_01	744.2307	seeing /RD-NAME-4/	745.1351
736	DCB_se1_ag1_m_01	745.1351	(pause 1.05)	746.1835
737	DCB_se1_ag1_m_01	746.1835	or just coming down here period.	747.3501
738	DCB_se1_ag1_m_01	747.3501	(pause 0.10)	747.4520
739	DCB_se1_ag1_m_01	747.4520	It's just seeing like how happy the kids is when they see me.	749.7811
740	DCB_se1_ag1_m_01	749.7811	(pause 0.94)	750.7173
741	DCB_se1_ag1_m_01	750.7173	Like	750.9854
742	DCB_se1_ag1_m_01	750.9854	(pause 0.23)	751.2135
743	DCB_se1_ag1_m_01	751.2135	it just changed me.	751.9788
744	DCB_int_01	753.3622	So I heard you went to this program last week, tell me a [little bit about] it and like	756.9236
745	DCB_se1_ag1_m_01	755.7633	[Yeah.]	756.1727
746	DCB_int_01	757.3438	how did you get the opportunity? What- how did you get into the program?	760.5376
747	DCB_int_01	760.5376	(pause 0.13)	760.6650
748	DCB_int_01	760.6650	[Tell me] about the [program.]	761.8176
749	DCB_se1_ag1_m_01	760.6692	[We-]	760.8639
750	DCB_se1_ag1_m_01	760.8639	(pause 0.64)	761.5054
751	DCB_se1_ag1_m_01	761.5054	[uh],	761.7816
752	DCB_se1_ag1_m_01	762.1737	well my cousin /RD-NAME-3/	763.4924
753	DCB_se1_ag1_m_01	763.4924	(pause 0.23)	763.7185
754	DCB_se1_ag1_m_01	763.7185	my little cousin /RD-NAME-3/	764.6949
755	DCB_se1_ag1_m_01	764.6949	(pause 0.66)	765.3589
756	DCB_se1_ag1_m_01	765.3589	she	766.0203
757	DCB_se1_ag1_m_01	766.0203	(pause 0.12)	766.1433
758	DCB_se1_ag1_m_01	766.1433	was in the- going to the program,	767.4756
759	DCB_se1_ag1_m_01	767.4756	(pause 1.09)	768.5641
760	DCB_se1_ag1_m_01	768.5641	and /RD-NAME-4/ aksed me	770.0055
761	DCB_se1_ag1_m_01	770.0055	(pause 0.12)	770.1289
762	DCB_se1_ag1_m_01	770.1289	do I wanna go to the program.	771.5455
763	DCB_se1_ag1_m_01	771.5455	(pause 0.50)	772.0496
764	DCB_se1_ag1_m_01	772.0496	Was like, yeah sure,	772.9700
765	DCB_se1_ag1_m_01	772.9700	(pause 0.28)	773.2502
766	DCB_se1_ag1_m_01	773.2502	but I didn't know if he was gonna be gone	774.8022
767	DCB_se1_ag1_m_01	774.8022	(pause 0.42)	775.2228
768	DCB_se1_ag1_m_01	775.2228	from Wednesday to Saturday I thought it was a one day thing.	777.4278
769	DCB_se1_ag1_m_01	777.4278	(pause 0.72)	778.1442
770	DCB_se1_ag1_m_01	778.1442	So when I went there	778.9966
771	DCB_se1_ag1_m_01	778.9966	(pause 1.28)	780.2727
772	DCB_se1_ag1_m_01	780.2727	and it was new for me,	781.1420
773	DCB_se1_ag1_m_01	781.1420	(pause 0.44)	781.5773
774	DCB_se1_ag1_m_01	781.5773	I had dressed in business casual I really wasn't-	783.8704
775	DCB_se1_ag1_m_01	783.8704	(pause 0.27)	784.1384
776	DCB_se1_ag1_m_01	784.1384	I'm not used to dressing up.	785.2997
777	DCB_int_01	786.4713	[So what] happened? How'd you-	787.6559
778	DCB_se1_ag1_m_01	786.5233	[Uh,]	786.8515
779	DCB_int_01	787.7997	how'd you like	788.6280
780	DCB_int_01	788.6280	(pause 0.14)	788.7721
781	DCB_int_01	788.7721	dress and-	789.5205
782	DCB_se1_ag1_m_01	789.7806	Uh,	790.2392
783	DCB_se1_ag1_m_01	790.2392	(pause 0.95)	791.1931
784	DCB_se1_ag1_m_01	791.1931	I d- it was /not like/	792.6786
785	DCB_se1_ag1_m_01	792.6786	(pause 0.24)	792.9179
786	DCB_se1_ag1_m_01	792.9179	when I dress like that I like,	794.0944
787	DCB_se1_ag1_m_01	794.0944	(pause 0.16)	794.2542
788	DCB_se1_ag1_m_01	794.2542	I like it now like I can go to a store like,	796.2392
789	DCB_se1_ag1_m_01	796.2392	(pause 0.45)	796.6874
790	DCB_se1_ag1_m_01	796.6874	oh I can come back and buy this.	797.8559
791	DCB_se1_ag1_m_01	797.8559	(pause 2.18)	800.0325
792	DCB_se1_ag1_m_01	800.0325	But	800.2925
793	DCB_se1_ag1_m_01	800.2925	(pause 0.12)	800.4127
794	DCB_se1_ag1_m_01	800.4127	the program is basically	801.8093
795	DCB_se1_ag1_m_01	801.8093	(pause 1.25)	803.0619
796	DCB_se1_ag1_m_01	803.0619	it's a leadership program	804.1059
797	DCB_se1_ag1_m_01	804.1059	(pause 0.66)	804.7665
798	DCB_se1_ag1_m_01	804.7665	about your dream like,	805.8107
799	DCB_se1_ag1_m_01	805.8107	(pause 0.10)	805.9108
800	DCB_se1_ag1_m_01	805.9108	what you want to do	806.7712
801	DCB_se1_ag1_m_01	806.7712	(pause 0.40)	807.1754
802	DCB_se1_ag1_m_01	807.1754	to start	807.6116
803	DCB_se1_ag1_m_01	807.6116	(pause 0.45)	808.0598
804	DCB_se1_ag1_m_01	808.0598	or	808.4200
805	DCB_se1_ag1_m_01	808.4200	(pause 0.13)	808.5480
806	DCB_se1_ag1_m_01	808.5480	not start	809.0387
807	DCB_se1_ag1_m_01	809.0387	(pause 1.22)	810.2607
